algoritmo,metrica,entorno,resolucion_deg,repeticion,segmento,inicio_q,meta_q,exito,tiempo_planificacion_s,longitud_geometrica_rad,longitud_continua_rad,longitud_cartesiana_m,duracion_trayectoria_s,jerk_acumulado,manipulabilidad_min,manipulabilidad_mean,camino_grados
rrt,L2,E2,6.0,2,W3->W4,"[0.0, 130.0, 30.0]","[50.0, 80.0, 0.0]",1,1.0955,6.4315,6.6058,1.0321,17.2,8423.71,0.0,0.00276,"[[0.0, 132.0, 30.0], [359.63, 133.48, 38.46], [357.36, 129.23, 45.58], [0.75, 130.92, 53.29], [357.49, 137.76, 57.35], [358.81, 143.45, 63.65], [356.84, 148.76, 70.12], [3.74, 147.87, 75.16], [5.76, 145.47, 83.16], [0.3, 148.67, 88.98], [1.18, 156.47, 92.5], [3.51, 157.76, 100.67], [9.59, 163.54, 98.83], [16.58, 167.99, 96.55], [22.2, 164.04, 101.72], [29.61, 166.91, 104.99], [35.96, 163.29, 109.5], [41.2, 156.67, 107.89], [48.05, 151.5, 107.34], [55.83, 147.86, 107.19], [54.75, 143.75, 99.72], [57.86, 144.37, 91.73], [60.51, 151.09, 87.07], [62.82, 155.59, 80.13], [65.92, 152.79, 72.62], [65.37, 159.5, 67.28], [68.4, 154.53, 60.96], [72.78, 154.11, 53.58], [77.58, 148.2, 57.56], [82.19, 141.4, 55.01], [86.84, 138.02, 48.62], [89.86, 136.77, 40.68], [89.04, 132.2, 33.44], [92.23, 128.92, 26.17], [84.36, 126.75, 23.46], [79.27, 123.16, 17.55], [75.79, 122.41, 9.73], [67.42, 122.71, 11.66], [64.4, 114.67, 11.95], [61.04, 107.15, 9.5], [57.68, 99.63, 7.05], [54.31, 92.11, 4.6], [50.95, 84.59, 2.15], [48.0, 78.0, 0.0]]"
rrt,L2,E2,6.0,2,W4->W5,"[50.0, 80.0, 0.0]","[180.0, 90.0, 0.0]",1,0.00733,3.039,3.105,0.7158,8.0,3941.99,0.0,8e-05,"[[48.0, 78.0, 0.0], [54.53, 76.51, 354.61], [56.27, 81.94, 348.18], [56.61, 90.3, 350.17], [64.13, 94.09, 348.43], [68.51, 100.31, 352.43], [77.05, 99.52, 353.01], [84.99, 102.8, 353.17], [93.48, 101.66, 353.78], [101.48, 98.57, 353.13], [106.69, 92.04, 355.14], [111.14, 85.97, 350.98], [119.65, 86.47, 352.1], [128.15, 86.97, 353.21], [134.53, 92.59, 354.5], [141.15, 92.19, 349.03], [147.59, 89.42, 344.07], [155.25, 88.98, 347.94], [162.44, 91.61, 351.86], [170.21, 90.9, 355.46], [180.0, 90.0, 0.0]]"
rrt,L2,E2,6.0,3,W0->W1,"[180.0, 90.0, 0.0]","[-50.0, 80.0, 0.0]",1,0.0162,3.0167,3.0775,0.7446,8.0,3445.29,0.0,2e-05,"[[180.0, 90.0, 0.0], [183.69, 84.97, 5.91], [192.26, 84.5, 5.51], [195.94, 78.83, 0.21], [204.54, 78.76, 0.2], [213.13, 78.7, 0.18], [218.28, 74.34, 354.86], [224.14, 73.91, 1.13], [229.09, 79.04, 5.94], [233.65, 85.87, 8.45], [237.33, 91.01, 2.62], [241.54, 95.36, 356.52], [249.02, 94.79, 352.32], [257.27, 92.59, 353.33], [265.51, 90.39, 354.34], [273.76, 88.19, 355.34], [281.66, 85.74, 357.68], [285.26, 78.41, 0.35], [293.86, 78.28, 0.24], [302.45, 78.15, 0.13], [312.0, 78.0, 0.0]]"
rrt,L2,E2,6.0,3,W1->W2,"[-50.0, 80.0, 0.0]","[0.0, 90.0, 0.0]",1,2.86674,5.7203,5.8223,1.0609,15.6,4093.78,0.0,0.00224,"[[312.0, 78.0, 0.0], [310.66, 82.8, 7.01], [306.17, 88.79, 11.21], [298.89, 85.41, 14.3], [292.79, 87.42, 20.01], [286.79, 86.06, 26.01], [280.95, 83.29, 31.67], [277.57, 90.22, 35.47], [277.27, 96.75, 41.05], [277.49, 96.39, 49.63], [279.34, 95.96, 58.01], [285.34, 99.46, 63.07], [290.44, 100.47, 69.92], [296.95, 101.76, 75.38], [301.56, 103.7, 82.37], [307.04, 109.97, 84.48], [310.87, 111.17, 92.08], [312.01, 113.6, 100.25], [315.59, 110.24, 107.3], [323.25, 108.45, 110.77], [331.02, 105.02, 109.48], [337.72, 105.39, 104.1], [342.09, 112.69, 102.9], [347.19, 118.35, 98.92], [348.07, 126.71, 97.15], [352.84, 132.29, 92.68], [356.78, 133.22, 89.56], [358.5, 125.61, 85.97], [0.12, 124.81, 77.57], [357.03, 118.16, 73.09], [358.84, 111.57, 67.87], [359.23, 113.93, 59.62], [1.65, 112.31, 51.53], [0.69, 109.05, 43.63], [0.56, 105.61, 35.76], [0.44, 102.17, 27.88], [0.31, 98.74, 20.01], [0.19, 95.3, 12.13], [0.07, 91.86, 4.26], [0.0, 90.0, 0.0]]"
rrt,L2,E2,6.0,3,W2->W3,"[0.0, 90.0, 0.0]","[0.0, 130.0, 30.0]",1,0.00897,1.6209,1.6536,0.2501,4.4,2017.25,0.0,0.00102,"[[0.0, 90.0, 0.0], [0.3, 96.11, 6.03], [1.38, 90.48, 12.43], [359.16, 82.48, 14.65], [357.02, 84.96, 22.6], [357.12, 88.88, 30.24], [1.69, 94.19, 35.22], [1.78, 101.04, 40.41], [1.31, 109.18, 37.67], [0.84, 117.31, 34.94], [0.38, 125.44, 32.2], [0.0, 132.0, 30.0]]"
rrt,L2,E2,6.0,3,W3->W4,"[0.0, 130.0, 30.0]","[50.0, 80.0, 0.0]",1,1.09881,9.3756,9.6531,1.9859,25.2,13204.82,0.0,0.00144,"[[0.0, 132.0, 30.0], [359.2, 124.33, 33.8], [0.67, 120.95, 41.56], [2.09, 125.25, 48.87], [0.88, 120.51, 55.93], [358.17, 114.49, 61.44], [3.91, 112.04, 67.35], [8.71, 107.57, 72.9], [4.11, 102.08, 77.66], [356.6, 102.21, 81.83], [350.34, 104.46, 87.27], [342.86, 101.16, 89.92], [337.1, 107.25, 88.02], [329.22, 110.2, 89.76], [321.94, 107.06, 93.07], [317.9, 100.55, 96.96], [310.61, 100.21, 92.42], [304.7, 103.15, 86.91], [297.56, 103.48, 82.14], [292.41, 104.31, 75.31], [287.32, 97.57, 73.71], [280.33, 94.18, 70.02], [274.24, 93.22, 64.03], [270.13, 97.58, 57.87], [262.96, 96.31, 53.31], [257.55, 93.14, 47.43], [255.79, 94.53, 39.14], [249.97, 94.29, 32.82], [244.56, 91.28, 26.86], [239.85, 95.55, 21.08], [236.75, 90.78, 14.64], [237.32, 86.51, 7.2], [231.9, 84.95, 0.71], [227.95, 89.95, 354.94], [224.26, 86.13, 348.19], [218.54, 80.02, 346.23], [216.22, 75.58, 339.24], [208.02, 77.76, 340.61], [205.11, 69.71, 339.81], [197.88, 72.46, 343.55], [192.13, 78.7, 344.93], [186.98, 82.55, 350.62], [179.18, 82.1, 354.2], [174.44, 76.3, 349.97], [167.92, 81.87, 350.52], [163.65, 87.36, 345.47], [155.89, 83.72, 346.02], [150.54, 84.84, 339.39], [144.8, 87.4, 345.25], [138.08, 84.77, 340.58], [131.31, 80.6, 343.83], [124.39, 85.15, 341.51], [116.17, 85.66, 339.05], [115.64, 81.86, 346.74], [107.88, 85.52, 347.31], [103.37, 80.06, 352.17], [98.74, 73.97, 356.09], [90.77, 74.4, 352.9], [82.32, 75.11, 354.3], [73.87, 75.82, 355.7], [67.24, 70.78, 353.6], [59.55, 73.66, 356.16], [51.87, 76.55, 358.71], [48.0, 78.0, 0.0]]"
rrt,L2,E2,6.0,3,W4->W5,"[50.0, 80.0, 0.0]","[180.0, 90.0, 0.0]",1,0.00771,3.2814,3.3917,0.7696,8.8,6694.19,0.0,7e-05,"[[48.0, 78.0, 0.0], [49.4, 85.05, 4.7], [57.98, 85.38, 4.4], [63.67, 84.81, 10.81], [69.78, 90.8, 9.97], [73.89, 97.76, 7.04], [81.09, 93.07, 6.82], [85.27, 92.31, 359.35], [87.67, 87.15, 352.92], [96.23, 87.41, 353.57], [101.0, 81.98, 348.92], [108.4, 86.31, 348.32], [116.88, 86.74, 349.7], [125.35, 87.18, 351.08], [133.39, 84.88, 349.1], [139.26, 88.94, 353.88], [147.75, 89.16, 355.16], [152.55, 91.76, 1.8], [158.62, 97.56, 359.92], [166.32, 100.04, 2.82], [170.06, 101.79, 355.28], [175.36, 95.51, 357.8], [180.0, 90.0, 0.0]]"
rrt,L2,E2,6.0,4,W0->W1,"[180.0, 90.0, 0.0]","[-50.0, 80.0, 0.0]",1,0.00661,3.0366,3.1075,0.7259,8.0,4163.16,0.0,0.00029,"[[180.0, 90.0, 0.0], [184.9, 90.93, 353.0], [188.61, 86.54, 346.61], [194.46, 80.74, 344.19], [202.98, 80.54, 345.34], [211.5, 80.34, 346.48], [220.01, 80.14, 347.63], [228.4, 79.32, 345.97], [233.81, 79.17, 339.29], [242.11, 79.04, 341.49], [250.42, 78.92, 343.69], [251.81, 70.47, 344.39], [253.72, 66.06, 351.52], [262.06, 67.77, 352.73], [265.25, 75.66, 353.91], [273.79, 75.03, 354.65], [282.27, 75.69, 355.84], [285.45, 69.55, 0.95], [293.63, 72.15, 0.66], [301.82, 74.76, 0.36], [312.0, 78.0, 0.0]]"
rrt,L2,E2,6.0,4,W1->W2,"[-50.0, 80.0, 0.0]","[0.0, 90.0, 0.0]",0,3.52972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
rrt,L2,E2,6.0,4,W2->W3,"[0.0, 90.0, 0.0]","[0.0, 130.0, 30.0]",1,0.0019,1.0236,1.0446,0.1795,2.8,1550.48,0.0,0.00088,"[[0.0, 90.0, 0.0], [0.0, 96.99, 5.0], [1.32, 104.19, 9.5], [357.07, 111.42, 11.37], [357.97, 117.76, 17.11], [2.42, 117.54, 24.45], [1.1, 125.47, 27.49], [0.0, 132.0, 30.0]]"
rrt,L2,E2,6.0,4,W3->W4,"[0.0, 130.0, 30.0]","[50.0, 80.0, 0.0]",1,0.62372,6.8984,7.1043,1.1348,18.4,10491.11,0.0,0.00273,"[[0.0, 132.0, 30.0], [1.66, 140.43, 29.94], [5.15, 141.51, 37.72], [0.23, 146.25, 42.94], [353.71, 151.35, 45.23], [351.72, 152.64, 53.49], [354.12, 156.12, 60.97], [0.39, 157.36, 66.72], [7.38, 161.5, 69.51], [12.9, 167.58, 72.06], [20.7, 170.12, 74.63], [23.0, 165.86, 81.73], [23.18, 172.07, 87.67], [30.95, 171.43, 91.3], [30.85, 171.2, 99.89], [35.91, 164.72, 102.39], [44.37, 165.32, 101.03], [50.65, 169.29, 105.36], [56.78, 175.01, 103.48], [62.72, 169.34, 106.02], [67.14, 162.4, 108.5], [72.27, 155.96, 110.97], [80.28, 154.43, 108.24], [84.64, 147.15, 106.88], [87.26, 139.26, 104.72], [87.54, 130.93, 106.85], [92.96, 124.52, 105.01], [89.94, 123.33, 97.05], [91.48, 125.81, 88.97], [93.2, 128.55, 81.01], [97.83, 125.46, 74.46], [102.86, 127.77, 67.89], [99.24, 125.65, 60.39], [102.15, 117.92, 58.02], [101.63, 112.73, 51.18], [99.2, 104.56, 52.24], [96.94, 104.27, 43.95], [88.76, 106.88, 43.56], [84.57, 100.24, 40.07], [80.85, 106.24, 35.16], [78.43, 105.53, 26.95], [70.5, 102.24, 27.3], [65.99, 97.38, 21.83], [61.48, 92.52, 16.35], [56.97, 87.67, 10.88], [52.46, 82.81, 5.41], [48.0, 78.0, 0.0]]"
rrt,L2,E2,6.0,4,W4->W5,"[50.0, 80.0, 0.0]","[180.0, 90.0, 0.0]",1,0.00586,3.5279,3.636,0.7937,9.6,5039.85,0.0,0.0004,"[[48.0, 78.0, 0.0], [55.79, 76.79, 356.57], [63.02, 76.28, 1.18], [67.03, 69.75, 5.07], [75.48, 71.26, 4.69], [80.63, 76.23, 9.45], [89.11, 77.4, 8.64], [93.59, 80.09, 1.82], [97.82, 77.61, 354.76], [98.73, 77.37, 346.22], [101.82, 70.06, 342.92], [110.23, 71.39, 341.77], [114.29, 64.33, 339.01], [119.41, 57.93, 341.59], [123.87, 58.05, 348.93], [131.24, 62.24, 350.39], [136.63, 62.23, 343.69], [143.06, 58.67, 348.15], [150.28, 63.32, 347.77], [157.1, 68.34, 349.19], [165.02, 71.48, 348.05], [170.61, 71.26, 354.58], [174.34, 78.7, 356.73], [178.06, 86.14, 358.88], [180.0, 90.0, 0.0]]"
rrt,L2,E2,6.0,5,W0->W1,"[180.0, 90.0, 0.0]","[-50.0, 80.0, 0.0]",1,0.01623,3.0278,3.0942,0.7367,8.0,4325.69,0.0,8e-05,"[[180.0, 90.0, 0.0], [181.12, 92.73, 8.07], [186.66, 98.97, 6.01], [192.99, 101.82, 0.94], [201.32, 103.92, 1.2], [209.89, 103.88, 1.91], [218.22, 101.77, 1.75], [226.55, 99.65, 1.6], [233.17, 95.67, 5.35], [241.54, 93.79, 4.78], [249.91, 91.91, 4.21], [258.28, 90.04, 3.64], [259.75, 82.38, 0.03], [268.32, 81.66, 0.03], [274.63, 85.54, 355.67], [278.82, 88.24, 348.67], [286.63, 85.83, 351.34], [290.63, 82.89, 344.32], [298.39, 80.77, 347.36], [304.62, 79.5, 353.15], [312.0, 78.0, 0.0]]"
rrt,L2,E2,6.0,5,W1->W2,"[-50.0, 80.0, 0.0]","[0.0, 90.0, 0.0]",0,3.35049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
rrt,L2,E2,6.0,5,W2->W3,"[0.0, 90.0, 0.0]","[0.0, 130.0, 30.0]",1,0.01606,1.3349,1.3774,0.2116,3.6,3045.96,0.0,0.00097,"[[0.0, 90.0, 0.0], [358.04, 95.62, 353.8], [358.37, 101.71, 359.86], [357.85, 101.57, 8.44], [0.76, 107.32, 14.12], [1.13, 108.99, 22.55], [357.32, 110.24, 30.15], [358.37, 118.77, 30.09], [359.91, 125.86, 34.69], [0.0, 132.0, 30.0]]"
rrt,L2,E2,6.0,5,W3->W4,"[0.0, 130.0, 30.0]","[50.0, 80.0, 0.0]",1,0.10063,5.4204,5.5675,1.0971,14.4,7699.67,0.0,0.00267,"[[0.0, 132.0, 30.0], [2.73, 137.64, 35.88], [356.78, 143.34, 33.47], [352.26, 146.83, 39.89], [351.05, 153.35, 45.36], [357.57, 158.81, 46.61], [357.0, 158.63, 55.18], [4.8, 160.26, 58.4], [10.44, 163.2, 64.18], [16.93, 168.65, 62.75], [24.44, 168.94, 66.93], [29.19, 163.13, 71.12], [32.52, 155.52, 73.32], [34.91, 152.51, 81.0], [39.14, 146.61, 85.61], [44.01, 139.59, 86.54], [52.54, 140.38, 87.19], [55.43, 132.29, 87.34], [61.44, 130.0, 81.64], [67.56, 127.07, 76.36], [65.88, 119.35, 72.99], [70.4, 113.04, 69.29], [75.8, 108.18, 64.69], [84.27, 108.66, 63.33], [89.09, 103.85, 58.09], [85.6, 99.89, 51.31], [88.86, 93.28, 46.88], [92.15, 89.09, 40.14], [91.36, 81.67, 35.88], [85.47, 82.65, 29.69], [90.03, 80.85, 22.63], [89.74, 78.55, 14.35], [81.61, 78.44, 11.56], [73.49, 78.33, 8.76], [65.36, 78.23, 5.97], [57.23, 78.12, 3.17], [48.0, 78.0, 0.0]]"
rrt,L2,E2,6.0,5,W4->W5,"[50.0, 80.0, 0.0]","[180.0, 90.0, 0.0]",1,0.00909,3.4727,3.5939,0.7937,9.2,6994.18,0.0,0.00033,"[[48.0, 78.0, 0.0], [51.23, 85.36, 3.05], [59.81, 85.67, 2.84], [63.19, 93.56, 2.39], [71.78, 93.3, 2.22], [78.74, 89.86, 358.54], [83.43, 85.41, 352.87], [90.04, 80.01, 351.86], [94.99, 73.14, 350.4], [99.6, 75.61, 343.58], [107.9, 77.09, 345.28], [113.61, 70.88, 346.87], [121.73, 73.22, 348.48], [125.37, 69.91, 341.43], [133.0, 66.2, 340.08], [135.79, 61.54, 346.74], [142.8, 66.05, 348.84], [150.65, 63.11, 346.96], [159.17, 64.23, 346.72], [158.95, 67.78, 354.54], [164.77, 73.92, 356.05], [168.95, 75.81, 3.32], [173.09, 83.01, 1.12], [180.0, 90.0, 0.0]]"
rrt,L2,E2,8.0,1,W0->W1,"[180.0, 90.0, 0.0]","[-50.0, 80.0, 0.0]",1,0.00575,2.9936,3.0737,0.7467,8.0,4744.08,0.0,5e-05,"[[176.0, 88.0, 0.0], [183.51, 90.96, 357.04], [192.07, 90.23, 357.24], [200.63, 89.5, 357.43], [207.73, 90.58, 2.16], [215.55, 92.71, 5.0], [222.54, 95.15, 0.65], [231.02, 93.71, 0.59], [236.29, 95.95, 7.0], [244.66, 94.18, 6.22], [249.52, 98.26, 0.42], [257.77, 95.85, 0.36], [258.9, 99.29, 352.57], [265.32, 93.89, 350.7], [273.41, 91.48, 352.31], [281.5, 89.07, 353.93], [284.88, 82.03, 357.51], [288.36, 77.7, 350.95], [296.35, 78.48, 354.01], [304.35, 79.25, 357.07], [312.0, 80.0, 0.0]]"
rrt,L2,E2,8.0,1,W1->W2,"[-50.0, 80.0, 0.0]","[0.0, 90.0, 0.0]",1,0.26189,4.3269,4.4345,0.7736,11.6,5392.39,0.0,0.00203,"[[312.0, 80.0, 0.0], [310.44, 81.79, 8.26], [312.51, 77.61, 15.48], [315.12, 77.58, 23.67], [314.36, 85.26, 27.46], [314.95, 93.79, 26.6], [311.96, 100.74, 30.66], [309.84, 104.35, 38.17], [307.11, 110.99, 42.89], [301.39, 117.18, 41.24], [307.71, 123.0, 41.02], [310.48, 128.0, 47.44], [314.99, 134.71, 44.52], [320.06, 139.99, 49.04], [325.76, 145.44, 52.43], [328.67, 150.68, 46.27], [337.05, 148.8, 46.21], [345.22, 151.4, 45.7], [353.55, 152.77, 44.05], [357.92, 145.68, 46.18], [2.21, 138.24, 46.55], [358.78, 131.5, 42.46], [358.22, 123.34, 39.83], [0.65, 125.91, 32.0], [1.96, 118.05, 28.77], [1.56, 111.85, 22.83], [1.15, 105.65, 16.9], [0.75, 99.45, 10.96], [0.34, 93.25, 5.02], [0.0, 88.0, 0.0]]"
rrt,L2,E2,8.0,1,W2->W3,"[0.0, 90.0, 0.0]","[0.0, 130.0, 30.0]",1,0.00101,0.9257,0.9329,0.1648,2.4,1618.54,0.0,0.00075,"[[0.0, 88.0, 0.0], [2.76, 95.09, 4.0], [358.4, 100.94, 8.54], [358.79, 107.42, 14.16], [359.17, 113.91, 19.79], [359.55, 120.4, 25.41], [0.0, 128.0, 32.0]]"
rrt,L2,E2,8.0,1,W3->W4,"[0.0, 130.0, 30.0]","[50.0, 80.0, 0.0]",1,0.14573,7.1267,7.3321,1.3786,19.2,9466.89,0.0,0.00225,"[[0.0, 128.0, 32.0], [0.53, 122.33, 38.44], [359.17, 114.67, 42.09], [2.69, 111.23, 49.13], [356.97, 112.22, 55.46], [359.41, 114.67, 63.33], [1.09, 111.45, 71.12], [2.74, 117.54, 76.96], [5.9, 124.44, 80.99], [10.37, 129.36, 86.44], [16.71, 125.22, 90.5], [24.16, 127.12, 94.34], [29.16, 133.55, 97.08], [35.13, 139.69, 96.3], [40.7, 145.93, 98.27], [49.09, 144.2, 97.54], [55.84, 139.97, 94.32], [59.94, 135.79, 100.6], [65.55, 132.13, 95.22], [71.62, 126.24, 93.66], [77.15, 119.9, 95.41], [82.61, 117.91, 89.07], [80.13, 121.58, 81.71], [85.75, 124.59, 75.95], [92.07, 125.08, 70.14], [89.11, 117.92, 66.42], [94.28, 113.92, 60.85], [98.34, 119.55, 55.78], [103.05, 114.0, 51.2], [103.84, 116.63, 43.06], [107.46, 114.86, 35.47], [110.31, 112.46, 27.72], [115.13, 109.88, 21.09], [121.84, 110.64, 15.78], [122.23, 103.03, 11.79], [124.57, 102.17, 3.57], [119.84, 102.82, 356.43], [111.3, 101.8, 356.35], [108.8, 93.8, 354.46], [104.04, 86.84, 352.76], [98.47, 85.55, 359.18], [96.1, 80.26, 5.52], [87.56, 80.21, 4.54], [86.2, 73.42, 359.46], [77.74, 74.88, 359.58], [69.27, 76.33, 359.7], [60.8, 77.79, 359.82], [52.33, 79.25, 359.94], [48.0, 80.0, 0.0]]"
rrt,L2,E2,8.0,1,W4->W5,"[50.0, 80.0, 0.0]","[180.0, 90.0, 0.0]",1,0.00832,3.0184,3.0817,0.7532,8.0,3817.13,0.0,0.00012,"[[48.0, 80.0, 0.0], [53.5, 82.06, 6.27], [54.36, 90.6, 6.85], [61.4, 95.48, 6.17], [68.59, 99.88, 7.84], [71.06, 107.33, 11.33], [79.46, 105.78, 10.42], [83.7, 99.84, 14.96], [92.12, 98.76, 13.6], [100.32, 97.5, 11.34], [104.69, 91.25, 7.39], [111.72, 88.36, 3.38], [117.55, 84.34, 8.26], [123.79, 81.72, 13.55], [129.73, 77.51, 18.12], [137.56, 79.29, 15.06], [144.67, 84.0, 16.07], [152.27, 84.97, 12.17], [159.87, 85.94, 8.27], [167.47, 86.91, 4.38], [176.0, 88.0, 0.0]]"
rrt,L2,E2,8.0,2,W0->W1,"[180.0, 90.0, 0.0]","[-50.0, 80.0, 0.0]",1,0.0097,3.3096,3.3883,0.8079,8.8,3983.99,0.0,0.00012,"[[176.0, 88.0, 0.0], [179.78, 80.93, 3.1], [183.76, 76.1, 8.99], [188.81, 77.4, 15.82], [197.36, 77.21, 14.97], [204.44, 80.66, 18.4], [212.91, 80.61, 16.95], [221.38, 80.56, 15.51], [225.33, 87.36, 18.97], [230.19, 94.27, 20.54], [233.46, 97.33, 13.21], [241.74, 95.5, 11.82], [246.55, 89.21, 8.46], [254.99, 88.02, 7.37], [259.43, 93.15, 2.09], [262.82, 92.95, 354.2], [266.06, 87.16, 348.74], [274.31, 85.87, 350.76], [278.81, 78.72, 349.18], [286.98, 79.04, 351.85], [295.14, 79.35, 354.51], [303.31, 79.67, 357.17], [312.0, 80.0, 0.0]]"
rrt,L2,E2,8.0,2,W1->W2,"[-50.0, 80.0, 0.0]","[0.0, 90.0, 0.0]",1,3.05528,9.9554,10.217,1.6344,26.8,10815.94,0.0,0.00205,"[[312.0, 80.0, 0.0], [304.89, 82.23, 355.72], [300.96, 87.78, 350.47], [300.84, 95.45, 354.35], [292.25, 95.69, 354.15], [284.93, 99.01, 351.12], [279.47, 99.95, 357.69], [273.68, 101.68, 3.8], [269.14, 101.84, 11.1], [268.61, 109.47, 15.01], [262.37, 114.76, 17.66], [257.44, 119.1, 23.19], [250.17, 115.55, 20.3], [243.1, 110.69, 20.8], [238.86, 113.55, 27.71], [235.99, 118.52, 34.1], [237.18, 118.2, 42.61], [231.97, 117.22, 49.37], [237.24, 117.23, 56.16], [238.1, 112.97, 63.58], [234.83, 107.03, 68.85], [240.43, 109.23, 74.98], [240.18, 115.75, 80.58], [237.45, 114.55, 88.64], [237.39, 121.32, 93.93], [243.3, 123.13, 99.9], [245.84, 130.28, 103.95], [247.31, 138.37, 106.44], [255.81, 137.3, 107.12], [258.36, 145.28, 109.03], [257.02, 151.72, 114.56], [263.78, 156.84, 116.0], [270.76, 161.8, 115.33], [276.05, 168.33, 113.52], [282.73, 172.3, 109.85], [282.01, 180.44, 112.51], [289.18, 184.79, 114.41], [288.56, 193.25, 113.01], [294.61, 198.48, 109.86], [298.84, 203.92, 104.73], [305.69, 200.75, 100.61], [306.43, 194.74, 94.52], [309.82, 194.09, 86.65], [317.98, 192.28, 84.64], [325.79, 191.68, 88.17], [332.55, 193.72, 93.08], [339.52, 188.71, 93.54], [339.0, 180.74, 96.69], [341.22, 172.72, 98.84], [346.55, 170.27, 92.56], [346.84, 164.76, 85.97], [353.82, 159.8, 85.21], [359.55, 157.61, 79.19], [3.36, 152.76, 73.21], [2.45, 149.18, 65.45], [358.96, 141.39, 64.4], [357.53, 133.02, 63.08], [1.41, 130.99, 55.69], [3.45, 131.02, 47.34], [359.39, 133.78, 40.28], [1.27, 130.62, 32.51], [1.84, 126.87, 24.8], [1.5, 119.63, 20.18], [1.15, 112.39, 15.56], [0.81, 105.15, 10.94], [0.47, 97.91, 6.32], [0.13, 90.67, 1.7], [0.0, 88.0, 0.0]]"
rrt,L2,E2,8.0,2,W2->W3,"[0.0, 90.0, 0.0]","[0.0, 130.0, 30.0]",1,0.00395,1.1615,1.196,0.2234,3.2,2542.49,0.0,0.00079,"[[0.0, 88.0, 0.0], [356.78, 85.63, 7.61], [2.77, 90.11, 11.83], [358.49, 96.78, 15.16], [357.98, 105.28, 13.99], [0.74, 112.41, 17.91], [0.44, 118.78, 23.67], [356.51, 123.03, 30.03], [0.0, 128.0, 32.0]]"
rrt,L2,E2,8.0,2,W3->W4,"[0.0, 130.0, 30.0]","[50.0, 80.0, 0.0]",1,0.0812,5.0138,5.1269,1.0872,13.6,5432.49,0.0,0.00201,"[[0.0, 128.0, 32.0], [3.64, 126.1, 39.55], [2.83, 120.99, 46.41], [358.91, 116.15, 52.34], [358.58, 109.28, 57.49], [356.12, 108.59, 65.69], [357.61, 104.31, 72.99], [4.1, 102.94, 78.45], [12.61, 102.57, 77.31], [18.7, 100.43, 82.99], [27.2, 100.98, 84.13], [31.77, 104.11, 77.56], [31.58, 96.32, 73.94], [38.86, 96.99, 69.41], [46.28, 98.61, 65.39], [53.87, 98.04, 61.4], [62.36, 99.3, 60.96], [69.07, 101.72, 56.17], [73.35, 106.5, 50.46], [81.93, 106.17, 49.94], [87.98, 112.26, 50.34], [92.86, 107.37, 45.24], [97.63, 102.18, 40.33], [100.83, 103.55, 32.47], [105.51, 101.68, 25.51], [107.12, 106.78, 18.78], [101.67, 103.81, 12.83], [93.89, 106.01, 9.94], [89.84, 98.48, 9.06], [82.13, 95.07, 7.39], [74.42, 91.67, 5.72], [66.71, 88.26, 4.05], [58.99, 84.86, 2.38], [51.28, 81.45, 0.71], [48.0, 80.0, 0.0]]"
rrt,L2,E2,8.0,2,W4->W5,"[50.0, 80.0, 0.0]","[180.0, 90.0, 0.0]",1,0.00507,3.0339,3.1307,0.7347,8.0,6501.61,0.0,0.00014,"[[48.0, 80.0, 0.0], [56.58, 80.54, 0.0], [60.06, 76.14, 353.48], [68.59, 77.01, 353.96], [74.49, 81.87, 350.03], [83.03, 82.39, 350.87], [89.16, 76.65, 349.05], [93.16, 69.69, 345.98], [100.18, 71.57, 350.58], [105.53, 77.56, 353.64], [110.97, 83.71, 351.11], [114.3, 85.1, 358.91], [122.89, 85.5, 359.06], [131.47, 85.9, 359.21], [138.54, 83.12, 355.2], [145.42, 85.73, 350.75], [153.63, 86.34, 353.23], [158.49, 93.39, 352.52], [166.56, 93.41, 355.5], [169.34, 95.44, 3.37], [176.0, 88.0, 0.0]]"
rrt,L2,E2,8.0,3,W0->W1,"[180.0, 90.0, 0.0]","[-50.0, 80.0, 0.0]",1,0.01722,3.0873,3.1593,0.7654,8.4,3541.48,0.0,0.00019,"[[176.0, 88.0, 0.0], [181.33, 86.57, 353.42], [188.74, 90.81, 354.41], [197.29, 90.06, 354.8], [205.85, 89.31, 355.18], [213.79, 89.54, 358.46], [219.26, 83.15, 0.22], [223.41, 75.73, 1.51], [229.05, 71.86, 356.31], [237.6, 72.7, 356.69], [246.14, 73.54, 357.07], [254.69, 74.38, 357.45], [260.89, 69.36, 354.27], [260.94, 63.35, 348.12], [268.47, 66.45, 345.38], [274.25, 62.56, 350.42], [281.85, 66.08, 352.35], [285.35, 71.79, 346.97], [292.79, 74.08, 350.6], [300.23, 76.38, 354.24], [307.67, 78.67, 357.88], [312.0, 80.0, 0.0]]"
rrt,L2,E2,8.0,3,W1->W2,"[-50.0, 80.0, 0.0]","[0.0, 90.0, 0.0]",0,3.73982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
